FECHA_DESEMBOLSO;PRODUCTO;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;IFI;TIPO_IFI;MONTO_CREDITO;MONTO_CUOTA_INICIAL;PLAZOS;TASA;MONTO_VALOR_VIVIENDA;FECHA_CORTE
20240906;NMIV;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;Credito;Banco;218500.00;39900.00;240.00;9.40;266000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANBIF;Banco;148737.20;19470.80;300.00;9.40;194708.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;BANBIF;Banco;273434.00;65226.00;240.00;9.40;352260.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;BANBIF;Banco;260300.00;53100.00;240.00;10.00;327000.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;CERRO COLORADO;040104;BANBIF;Banco;236258.00;27762.00;180.00;9.20;277620.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANBIF;Banco;260909.00;30501.00;240.00;9.90;305010.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;CERRO COLORADO;040104;BANBIF;Banco;292400.00;34000.00;240.00;9.00;340000.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;BANBIF;Banco;166000.00;22500.00;240.00;10.00;209000.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;CERRO COLORADO;040104;BANBIF;Banco;235125.80;27636.20;240.00;9.60;276362.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANBIF;Banco;251558.40;36881.60;240.00;9.50;302040.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;BANBIF;Banco;61400.00;265000.00;240.00;10.93;340000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANBIF;Banco;230399.50;27155.50;300.00;9.38;271155.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANBIF;Banco;218380.00;85000.00;228.00;9.40;316980.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;CMAC Huancayo;CMAC;29700.00;10000.00;120.00;14.03;70000.00;20250108
20240920;NMIV;LIMA;LIMA;PUENTE PIEDRA;150125;Credito;Banco;126178.00;38170.00;120.00;10.09;190848.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;BANCO PICHINCHA;Banco;121090.00;16400.00;120.00;9.63;163990.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;174500.00;30000.00;240.00;9.30;231000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;BANCO PICHINCHA;Banco;185990.00;23610.00;180.00;10.11;236100.00;20250108
20240906;NMIV;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;BANCO PICHINCHA;Banco;121490.60;16443.40;120.00;10.46;164434.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;BANCO PICHINCHA;Banco;169979.00;37000.00;240.00;9.58;233479.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;Interbank;Banco;189014.45;23945.00;240.00;9.80;239450.00;20250108
20240906;NMIV;PIURA;PIURA;CASTILLA;200104;BANCO PICHINCHA;Banco;102140.00;32160.00;96.00;10.50;160800.00;20250108
20240906;NMIV;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;BANCO PICHINCHA;Banco;120400.00;17124.00;240.00;10.33;164024.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;BANCO PICHINCHA;Banco;260600.00;29800.00;300.00;10.00;298000.00;20250108
20240906;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANCO PICHINCHA;Banco;280700.00;32700.00;240.00;10.00;327000.00;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;BANCO PICHINCHA;Banco;236300.00;44100.00;240.00;10.03;294000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;BANCO PICHINCHA;Banco;230775.00;43125.00;240.00;9.90;287500.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;213438.27;25226.47;300.00;9.35;252264.74;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;BANCO PICHINCHA;Banco;212100.00;24800.00;300.00;9.20;248000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;BANCO PICHINCHA;Banco;152400.00;116500.00;240.00;9.48;282500.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;CERRO COLORADO;040104;BANCO PICHINCHA;Banco;238400.00;68000.00;300.00;9.50;320000.00;20250108
20240920;NMIV;LIMA;LIMA;COMAS;150110;Credito;Banco;91200.00;13000.00;300.00;9.89;130000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;217100.00;78000.00;240.00;9.80;308700.00;20250108
20240906;NMIV;LIMA;LIMA;BRENIA;150105;BANCO PICHINCHA;Banco;280000.00;46400.00;300.00;10.40;340000.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;JACOBO HUNTER;040107;CMAC Arequipa;CMAC;85600.00;12000.00;126.00;14.35;120000.00;20250108
20240906;NMIV;AREQUIPA;ISLAY;DEAN VALDIVIA;040703;CMAC Arequipa;CMAC;76600.00;11000.00;96.00;10.95;110000.00;20250108
20240906;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;66800.00;13000.00;240.00;12.00;101000.00;20250108
20240906;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;82600.00;15000.00;120.00;13.00;120000.00;20250108
20240906;NMIV;ICA;ICA;ICA;110101;CMAC Ica;CMAC;131082.02;18007.98;240.00;13.00;173990.00;20250108
20240906;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;52600.00;55138.00;120.00;12.00;130138.00;20250108
20240906;NMIV;CUSCO;CUSCO;WANCHAQ;080108;CMAC Cusco;CMAC;133000.00;119590.00;120.00;13.62;260190.00;20250108
20240906;NMIV;LIMA;LIMA;PUENTE PIEDRA;150125;Crediscotia;Financiera;195300.00;24000.00;120.00;12.00;239800.00;20250108
20240906;NMIV;CALLAO;CALLAO;CALLAO;070101;Crediscotia;Financiera;131780.00;16920.00;300.00;11.30;169200.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Crediscotia;Financiera;88293.00;49197.00;120.00;12.00;163990.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Scotiabank;Banco;287000.00;50000.00;228.00;8.60;350600.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Scotiabank;Banco;167500.00;69900.00;300.00;9.20;245000.00;20250108
20240906;NMIV;LIMA;LIMA;BARRANCO;150104;Scotiabank;Banco;221829.00;26151.00;240.00;8.60;261580.00;20250108
20240906;NMIV;LIMA;LIMA;BARRANCO;150104;Scotiabank;Banco;233495.00;27455.00;240.00;8.35;274550.00;20250108
20240906;NMIV;LIMA;LIMA;BARRANCO;150104;Scotiabank;Banco;261011.60;30512.40;300.00;8.60;305124.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Scotiabank;Banco;274400.00;32000.00;300.00;9.00;320000.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Scotiabank;Banco;234868.00;50000.00;300.00;8.50;298468.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;Scotiabank;Banco;82000.00;11600.00;240.00;9.20;116000.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Scotiabank;Banco;259267.36;40000.00;300.00;8.60;312867.36;20250108
20240906;NMIV;CALLAO;CALLAO;CALLAO;070101;Scotiabank;Banco;237860.00;27940.00;180.00;9.00;279400.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Continental;Banco;121670.00;16590.00;120.00;9.60;158760.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;100500.00;50000.00;72.00;8.90;177000.00;20250108
20240906;NMIV;CALLAO;CALLAO;CALLAO;070101;Continental;Banco;123500.00;16000.00;180.00;9.60;160000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Continental;Banco;91100.00;50400.00;180.00;9.70;168000.00;20250108
20240906;NMIV;LIMA;LIMA;CARABAYLLO;150106;Continental;Banco;144500.00;25000.00;240.00;9.60;190000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;118400.00;16100.00;240.00;8.90;161000.00;20250108
20240906;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Continental;Banco;73600.00;39000.00;180.00;10.00;135000.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;Continental;Banco;97600.00;20000.00;240.00;10.00;140000.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Continental;Banco;140300.00;41700.00;72.00;8.90;208500.00;20250108
20240906;NMIV;LIMA;LIMA;BRENIA;150105;Continental;Banco;234917.00;27613.00;240.00;8.80;276130.00;20250108
20240906;NMIV;LIMA;LIMA;MIRAFLORES;150122;Continental;Banco;256000.00;40400.00;120.00;9.30;304000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;Continental;Banco;259640.00;30360.00;120.00;8.90;303600.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;Continental;Banco;245690.00;28810.00;300.00;8.90;288100.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;Continental;Banco;213730.00;36370.00;180.00;8.90;263700.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;CERRO COLORADO;040104;Continental;Banco;233758.70;27484.30;300.00;8.80;274843.00;20250108
20240906;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;144000.00;43500.00;240.00;9.80;214000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;232600.00;40000.00;240.00;9.30;286200.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;82090.00;20000.00;180.00;9.90;130490.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;122500.00;25000.00;180.00;10.00;174000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;238000.00;20400.00;240.00;8.90;272000.00;20250108
20240906;NMIV;SAN MARTIN;PICOTA;PICOTA;220701;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;34208.36;20000.00;120.00;11.50;80000.00;20250108
20240906;NMIV;ICA;CHINCHA;GROCIO PRADO;110206;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;70076.87;7498.13;240.00;11.50;99975.00;20250108
20240906;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANBIF;Banco;262487.76;69021.94;240.00;9.90;345109.70;20250108
20240906;NMIV;LIMA;LIMA;LINCE;150116;Scotiabank;Banco;240650.00;28250.00;300.00;8.60;282500.00;20250108
20240906;NMIV;LIMA;LIMA;SURQUILLO;150141;Scotiabank;Banco;266765.00;30485.00;240.00;9.10;304850.00;20250108
20240906;NMIV;JUNIN;CHANCHAMAYO;CHANCHAMAYO;120301;CMAC Cusco;CMAC;56350.00;6750.00;60.00;14.16;90000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;174515.00;21700.00;300.00;10.00;216715.00;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;BANCO PICHINCHA;Banco;259730.00;30370.00;240.00;9.35;303700.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;BANCO PICHINCHA;Banco;277950.00;51450.00;240.00;9.25;343000.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Interbank;Banco;155890.75;20016.00;240.00;9.72;200156.00;20250108
20240906;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;283546.50;32724.90;300.00;8.74;327249.00;20250108
20240930;FCTP;LA LIBERTAD;TRUJILLO;LAREDO;130106;BANCO PICHINCHA;Banco;33767.25;8730.25;180.00;15.00;87302.50;20250108
20240906;NMIV;ICA;ICA;ICA;110101;CMAC Ica;CMAC;121040.00;17050.00;150.00;9.50;162990.00;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;Interbank;Banco;272793.60;32820.00;180.00;8.80;319200.00;20250108
20240906;NMIV;LIMA;LIMA;JESUS MARIA;150113;Interbank;Banco;275498.56;54815.19;240.00;8.94;343900.00;20250108
20240906;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;306849.15;35278.40;240.00;8.74;352784.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Interbank;Banco;271883.55;54275.00;240.00;8.68;339745.00;20250108
20240906;NMIV;LIMA;LIMA;LINCE;150116;Interbank;Banco;181763.70;22900.00;300.00;8.74;229000.00;20250108
20240906;NMIV;ICA;ICA;SUBTANJALLA;110112;CMAC Ica;CMAC;155450.00;19550.00;120.00;12.00;195500.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;BANCO PICHINCHA;Banco;159500.00;50000.00;120.00;10.34;230000.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;BANCO PICHINCHA;Banco;121090.00;16400.00;120.00;9.48;163990.00;20250108
20240906;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANCO PICHINCHA;Banco;299400.00;42000.00;300.00;9.20;355000.00;20250108
20240906;NMIV;LIMA;LIMA;LA VICTORIA;150115;BANCO PICHINCHA;Banco;208998.00;90000.00;300.00;9.30;312598.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;EL TAMBO;120114;Interbank;Banco;140007.00;18500.00;180.00;10.09;185000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;288330.17;33547.80;300.00;9.30;335477.97;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;BANCO PICHINCHA;Banco;233920.00;27880.00;240.00;9.80;278800.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;211527.89;56281.97;240.00;9.35;281409.86;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;BANCO PICHINCHA;Banco;237050.00;27850.00;300.00;9.35;278500.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;140230.00;13520.00;120.00;9.00;180250.00;20250108
20240906;NMIV;CALLAO;CALLAO;VENTANILLA;070106;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;85100.00;21500.00;300.00;10.50;135000.00;20250108
20240906;NMIV;LIMA;LIMA;SANTIAGO DE SURCO;150140;CMAC Cusco;CMAC;95000.00;141150.00;160.00;14.16;243750.00;20250108
20240906;NMIV;AREQUIPA;AREQUIPA;PAUCARPATA;040112;CMAC Cusco;CMAC;214480.00;38110.00;144.00;13.49;260190.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;Credito;Banco;227994.56;42634.33;240.00;9.80;284228.89;20250108
20240906;NMIV;PIURA;PIURA;PIURA;200101;Interbank;Banco;176458.80;22550.00;96.00;9.82;225500.00;20250108
20240906;NMIV;LIMA;LIMA;LINCE;150116;Interbank;Banco;261543.05;30570.00;140.00;9.04;305700.00;20250108
20240906;NMIV;CALLAO;CALLAO;CALLAO;070101;Interbank;Banco;197769.85;52840.00;300.00;9.70;264200.00;20250108
20240906;NMIV;LIMA;LIMA;INDEPENDENCIA;150112;Interbank;Banco;264873.20;30940.00;240.00;8.80;309400.00;20250108
20240906;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;257235.45;30091.40;240.00;9.30;300914.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Interbank;Banco;270493.50;71020.00;240.00;9.00;355100.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Interbank;Banco;171958.55;22050.00;300.00;8.95;220500.00;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;Interbank;Banco;182809.10;100000.00;180.00;9.20;296400.00;20250108
20240906;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Interbank;Banco;276318.18;31927.70;240.00;8.86;319277.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;Interbank;Banco;99507.95;49997.00;60.00;9.99;170000.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Interbank;Banco;250606.50;65400.00;180.00;9.00;327000.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Interbank;Banco;261263.05;69050.00;300.00;8.99;343900.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Interbank;Banco;149907.45;44100.00;120.00;9.22;220500.00;20250108
20240906;NMIV;LIMA;LIMA;SANTIAGO DE SURCO;150140;Interbank;Banco;282244.10;32870.00;240.00;8.99;328700.00;20250108
20240906;NMIV;LIMA;LIMA;EL AGUSTINO;150111;Interbank;Banco;208330.40;55480.00;240.00;9.30;277400.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;Credito;Banco;186500.00;23000.05;240.00;9.40;230000.05;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;180320.00;22980.00;240.00;9.46;229800.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;289583.00;40717.00;180.00;9.54;343900.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Credito;Banco;272043.00;55672.00;240.00;9.35;341315.00;20250108
20240906;NMIV;CALLAO;CALLAO;BELLAVISTA;070102;Credito;Banco;279420.00;51710.00;300.00;9.05;344730.00;20250108
20240906;NMIV;LIMA;LIMA;SANTIAGO DE SURCO;150140;Credito;Banco;210527.70;39551.95;240.00;10.31;263679.65;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;301074.25;35105.75;240.00;8.89;349780.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;210263.00;54351.00;240.00;9.50;278214.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Credito;Banco;193400.00;74625.00;300.00;9.10;275625.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;243680.00;64320.00;180.00;9.80;321600.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;221900.00;50900.00;240.00;9.10;286400.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;144860.00;42840.00;120.00;9.95;214200.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;273770.00;31930.00;240.00;9.00;319300.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;205840.00;70760.00;120.00;9.61;290200.00;20250108
20240906;NMIV;LIMA;LIMA;SAN LUIS;150134;Credito;Banco;305500.00;35900.00;240.00;9.97;355000.00;20250108
20240920;FCTP;PIURA;SULLANA;SULLANA;200601;BANBIF;Banco;32557.00;2393.00;60.00;14.95;79755.00;20250108
20240906;NMIV;LIMA;LIMA;RIMAC;150128;Credito;Banco;274295.00;50805.00;180.00;9.99;338700.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;249496.00;32500.00;180.00;8.90;295596.00;20250108
20240906;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;280910.00;49390.00;132.00;9.64;343900.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;184396.80;49499.20;300.00;9.15;247496.00;20250108
20240906;NMIV;LIMA;LIMA;BARRANCO;150104;Credito;Banco;266128.00;68432.00;240.00;9.81;342160.00;20250108
20240906;NMIV;LIMA;LIMA;LA VICTORIA;150115;Credito;Banco;276982.83;32286.98;240.00;9.00;322869.81;20250108
20240906;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;305990.00;35510.00;240.00;8.70;355100.00;20250108
20240906;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;258915.00;68129.00;240.00;9.00;340644.00;20250108
20240906;NMIV;LIMA;LIMA;SAN LUIS;150134;Credito;Banco;229400.00;64000.00;300.00;9.40;301000.00;20250108
20240906;NMIV;LIMA;LIMA;MAGDALENA DEL MAR;150120;Credito;Banco;232865.00;27385.00;240.00;10.20;273850.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Continental;Banco;135427.50;69397.50;240.00;9.20;231325.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Credito;Banco;267520.00;68780.00;240.00;10.30;343900.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;Credito;Banco;239840.00;63360.00;240.00;9.83;316800.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Credito;Banco;175400.00;81000.00;180.00;9.95;270000.00;20250108
20240906;NMIV;LIMA;LIMA;JESUS MARIA;150113;Credito;Banco;229575.00;86075.00;240.00;9.00;329250.00;20250108
20240906;NMIV;LIMA;LIMA;BRENIA;150105;Credito;Banco;270400.00;71000.00;180.00;9.60;355000.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;Interbank;Banco;175008.75;34500.00;180.00;10.00;230000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;Interbank;Banco;184466.20;16950.00;240.00;9.10;226000.00;20250108
20240906;NMIV;LIMA;LIMA;SANTA ROSA;150139;Interbank;Banco;112795.60;15000.00;240.00;9.33;150000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Interbank;Banco;100473.00;10125.00;240.00;9.90;135000.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;Interbank;Banco;120106.00;16000.00;180.00;9.99;160000.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Interbank;Banco;79403.95;27800.00;120.00;10.61;139000.00;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;Interbank;Banco;142128.85;30000.00;240.00;10.12;200000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MIGUEL;150136;Interbank;Banco;137050.00;56550.00;240.00;9.70;217500.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Credito;Banco;110100.00;40000.00;300.00;9.35;180000.00;20250108
20240906;NMIV;LIMA;LIMA;CARABAYLLO;150106;BANCO PICHINCHA;Banco;88700.00;25500.00;240.00;11.00;140000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;BANCO PICHINCHA;Banco;151360.00;20140.00;240.00;9.63;201400.00;20250108
20240906;NMIV;LIMA;LIMA;SAN MARTIN DE PORRES;150135;BANCO PICHINCHA;Banco;130100.00;85000.00;300.00;10.20;239000.00;20250108
20240906;NMIV;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;BANCO PICHINCHA;Banco;105100.00;15000.00;240.00;10.33;150000.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;180018.52;23325.00;240.00;9.90;233243.52;20250108
20240906;NMIV;SAN MARTIN;SAN MARTIN;JUAN GUERRA;220908;BANCO PICHINCHA;Banco;56280.00;9620.00;240.00;10.60;96200.00;20250108
20240906;NMIV;CALLAO;CALLAO;CALLAO;070101;BANCO PICHINCHA;Banco;171805.00;35595.00;300.00;9.63;237300.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;HUANCAYO;120101;BANCO PICHINCHA;Banco;102900.00;14300.00;180.00;10.80;143000.00;20250108
20240906;NMIV;PIURA;PIURA;PIURA;200101;BANCO PICHINCHA;Banco;103550.00;22950.00;240.00;10.11;153000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;BANCO PICHINCHA;Banco;225880.00;60720.00;240.00;10.03;303600.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;233545.55;27838.40;300.00;9.20;278383.95;20250108
20240906;NMIV;LIMA;LIMA;PUEBLO LIBRE;150121;BANCO PICHINCHA;Banco;204104.00;53776.00;300.00;10.94;268880.00;20250108
20240906;NMIV;LIMA;LIMA;CHORRILLOS;150108;BANCO PICHINCHA;Banco;228650.00;43350.00;300.00;9.35;289000.00;20250108
20240906;NMIV;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;BANCO PICHINCHA;Banco;179000.00;49000.00;180.00;9.20;245000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;128284.00;39546.00;240.00;9.40;197730.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;63919.00;100000.00;240.00;9.70;193819.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;107650.00;22000.00;180.00;9.30;159550.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;156150.00;15200.00;204.00;9.10;201250.00;20250108
20240906;NMIV;LIMA;LIMA;LIMA;150101;BANBIF;Banco;241579.00;45032.00;180.00;9.00;300211.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;85641.00;13049.00;180.00;9.50;130490.00;20250108
20240906;NMIV;LIMA;LIMA;CARABAYLLO;150106;Financiera Efectiva S. A;Financiera;156100.00;20000.00;192.00;10.40;200000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;148500.00;50000.00;300.00;9.70;228400.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;107490.00;30000.00;240.00;9.30;167390.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;65200.00;68000.00;300.00;9.40;163100.00;20250108
20240906;NMIV;PIURA;PIURA;26 DE OCTUBRE;200115;Financiera Efectiva S. A;Financiera;118100.00;20000.00;300.00;10.20;168000.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;Financiera Efectiva S. A;Financiera;88690.00;10000.00;240.00;9.50;130490.00;20250108
20240906;NMIV;CALLAO;CALLAO;VENTANILLA;070106;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;109600.00;15500.00;240.00;11.00;155000.00;20250108
20240906;NMIV;JUNIN;HUANCAYO;EL TAMBO;120114;Interbank;Banco;140427.00;42580.00;240.00;9.89;212900.00;20250108
20240906;NMIV;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Credito;Banco;98332.00;32058.00;120.00;9.51;160290.00;20250108
20240906;NMIV;LIMA;LIMA;COMAS;150110;EMPRESA DE CREDITO VIVELA S.A.;Edpyme;113911.00;15979.00;240.00;10.00;159790.00;20250108
20240906;NMIV;ICA;ICA;SUBTANJALLA;110112;Interbank;Banco;50700.00;9000.00;240.00;10.21;90000.00;20250108
